,0,1,2,3,4,5,6,7,8
355,over_farm_labour_force,not_over_compensation_of_employees_by_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_nama_10r_2gdp,not_over_unemployment_rate_nuts2,not_over_participation_in_education_and_training,,
356,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
357,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
358,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
359,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
360,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
361,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
362,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
363,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
364,over_utilised_agricultural_area,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
365,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
366,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
367,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
368,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
369,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_participation_in_education_and_training,,
370,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,,
371,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
372,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_participation_in_education_and_training,,
373,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
374,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
375,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
376,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
377,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
378,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
379,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
380,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
381,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
382,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
383,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
384,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
385,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
386,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
387,over_utilised_agricultural_area,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
388,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
389,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
390,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
391,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
392,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
393,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
394,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
395,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
396,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
397,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
398,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
399,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
400,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
401,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
402,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
403,over_utilised_agricultural_area,over_population_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
404,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
405,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
406,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
407,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_participation_in_education_and_training,,
408,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
409,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
410,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
411,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
412,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
413,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
414,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
415,over_utilised_agricultural_area,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
416,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
417,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
418,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
419,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
420,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,,
421,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
422,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
423,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
424,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_causes_of_death_crude_death_rate_3year_average_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,,
425,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_causes_of_death_crude_death_rate_3year_average_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
426,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_causes_of_death_crude_death_rate_3year_average_by_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
427,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_young_people_neither_in_employment_nor_in_education_and_training_by_sex_NEET_RATE_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
428,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
429,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
430,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
431,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
432,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,,
433,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_pop_density,not_over_participation_in_education_and_training,,
434,over_population_nuts2,over_deaths,not_over_compensation_of_employees_by_nuts2,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_causes_of_death_crude_death_rate_3year_average_by_nuts2,not_over_participation_in_education_and_training,,
435,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
436,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
437,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_real_growth_rate_of_regional_gross_value_added_GVA_at_basic_prices_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,not_over_participation_in_education_and_training,,
438,over_population_nuts2,over_deaths,not_over_students_enrolled_in_tertiary_education_by_education_level_programme_orientation_sex_and_nuts2,not_over_life_expectancy,not_over_unemployment_rate_nuts2,not_over_causes_of_death_crude_death_rate_3year_average_by_nuts2,not_over_longterm_care_beds_per_hundred_thousand_nuts2,,
